Sign_ID,ID,Easting,Northing,Altitude,Retro,Angle,Distance,UTC,Long,Lat
0,28243446,753620.309,3753377.769,294.989,0.133,0.0683,28.449,62622.17482,-84.2575612,33.89029052
0,28243447,753620.295,3753377.81,294.695,0.212,0.05801,28.392,62622.17486,-84.25756134,33.89029089
0,28243448,753620.273,3753377.865,294.401,0.251,0.04772,28.322,62622.17489,-84.25756155,33.89029139
0,28243449,753620.316,3753377.793,294.111,0.255,0.03743,28.397,62622.17492,-84.25756112,33.89029074
0,28243450,753620.308,3753377.821,293.818,0.227,0.02713,28.364,62622.17495,-84.25756119,33.89029099
0,28243451,753620.317,3753377.817,293.527,0.231,0.01684,28.37,62622.17499,-84.25756109,33.89029095
0,28243452,753620.333,3753377.798,293.234,0.18,0.00655,28.395,62622.17502,-84.25756093,33.89029077
0,28243453,753620.369,3753377.74,292.941,0.102,-0.00374,28.467,62622.17505,-84.25756056,33.89029024
0,28243454,753620.363,3753377.764,292.648,0.086,-0.01403,28.45,62622.17508,-84.25756061,33.89029046
0,28243455,753620.331,3753377.841,292.359,0.031,-0.02432,28.377,62622.17512,-84.25756094,33.89029116
0,28243518,753620.382,3753377.875,295.547,0.035,0.08877,28.118,62622.18806,-84.25756037,33.89029146
0,28243519,753620.403,3753377.846,295.26,0.098,0.07848,28.133,62622.1881,-84.25756016,33.89029119
0,28243520,753620.411,3753377.843,294.97,0.106,0.06819,28.123,62622.18813,-84.25756007,33.89029116
0,28243521,753620.432,3753377.815,294.682,0.165,0.0579,28.143,62622.18816,-84.25755986,33.89029091
0,28243522,753620.427,3753377.837,294.392,0.169,0.04761,28.111,62622.1882,-84.2575599,33.8902911
0,28243523,753620.438,3753377.828,294.103,0.192,0.03732,28.116,62622.18823,-84.25755978,33.89029102
0,28243524,753620.445,3753377.827,293.813,0.176,0.02703,28.115,62622.18826,-84.25755971,33.89029101
0,28243525,753620.447,3753377.835,293.524,0.192,0.01674,28.107,62622.18829,-84.25755968,33.89029108
0,28243526,753620.47,3753377.802,293.234,0.165,0.00645,28.148,62622.18833,-84.25755944,33.89029078
0,28243527,753620.471,3753377.812,292.945,0.098,-0.00384,28.143,62622.18836,-84.25755943,33.89029087
0,28243528,753620.462,3753377.844,292.656,0.075,-0.01413,28.117,62622.18839,-84.25755953,33.89029116
0,28243592,753620.524,3753377.885,295.243,0.078,0.07848,27.847,62622.20141,-84.25755884,33.89029151
0,28243593,753620.551,3753377.844,294.959,0.102,0.06819,27.879,62622.20144,-84.25755857,33.89029114
0,28243594,753620.545,3753377.868,294.671,0.145,0.0579,27.841,62622.20147,-84.25755862,33.89029136
0,28243595,753620.57,3753377.832,294.385,0.161,0.04761,27.874,62622.20151,-84.25755836,33.89029102
0,28243596,753620.554,3753377.875,294.098,0.145,0.03732,27.821,62622.20154,-84.25755852,33.89029141
0,28243597,753620.564,3753377.867,293.811,0.149,0.02703,27.827,62622.20157,-84.25755841,33.89029134
0,28243598,753620.568,3753377.872,293.525,0.133,0.01674,27.823,62622.20161,-84.25755837,33.89029138
0,28243599,753620.581,3753377.859,293.239,0.11,0.00645,27.841,62622.20164,-84.25755823,33.89029127
0,28243600,753620.608,3753377.817,292.951,0.094,-0.00384,27.895,62622.20167,-84.25755795,33.89029088
0,28243601,753620.69,3753377.667,292.659,0.075,-0.01413,28.073,62622.2017,-84.25755711,33.89028951
0,28243665,753620.594,3753378.023,295.228,0.059,0.07858,27.449,62622.21472,-84.25755804,33.89029274
0,28243666,753620.653,3753377.919,294.951,0.09,0.06829,27.552,62622.21475,-84.25755744,33.89029179
0,28243667,753620.646,3753377.945,294.667,0.098,0.058,27.512,62622.21479,-84.25755751,33.89029203
0,28243668,753620.666,3753377.917,294.384,0.114,0.04771,27.536,62622.21482,-84.25755729,33.89029177
0,28243669,753620.676,3753377.911,294.101,0.11,0.03742,27.538,62622.21485,-84.25755719,33.89029171
0,28243670,753620.675,3753377.925,293.818,0.133,0.02713,27.52,62622.21488,-84.2575572,33.89029184
0,28243671,753620.714,3753377.861,293.535,0.137,0.01684,27.593,62622.21492,-84.2575568,33.89029125
0,28243672,753620.684,3753377.931,293.252,0.102,0.00655,27.518,62622.21495,-84.2575571,33.89029189
0,28243673,753620.701,3753377.909,292.968,0.078,-0.00374,27.549,62622.21498,-84.25755692,33.89029169
0,28243674,753620.725,3753377.874,292.683,0.035,-0.01403,27.598,62622.21501,-84.25755667,33.89029137
0,28243739,753620.766,3753377.973,294.94,0.055,0.06819,27.249,62622.22806,-84.2575562,33.89029225
0,28243740,753620.77,3753377.978,294.659,0.098,0.0579,27.233,62622.22809,-84.25755616,33.89029229
0,28243741,753620.802,3753377.926,294.38,0.11,0.04761,27.283,62622.22813,-84.25755583,33.89029182
0,28243742,753620.78,3753377.981,294.099,0.106,0.03732,27.217,62622.22816,-84.25755604,33.89029231
0,28243743,753620.791,3753377.973,293.819,0.102,0.02703,27.224,62622.22819,-84.25755593,33.89029224
0,28243744,753620.815,3753377.936,293.539,0.114,0.01674,27.266,62622.22823,-84.25755568,33.8902919
0,28243745,753620.834,3753377.911,293.258,0.075,0.00645,27.298,62622.22826,-84.25755548,33.89029167
0,28243746,753620.821,3753377.949,292.978,0.063,-0.00384,27.262,62622.22829,-84.25755561,33.89029202
0,28243812,753620.825,3753378.134,294.925,0.055,0.06819,26.826,62622.24137,-84.25755552,33.89029368
0,28243813,753620.938,3753377.922,294.658,0.078,0.0579,27.053,62622.2414,-84.25755436,33.89029175
0,28243814,753620.939,3753377.933,294.379,0.094,0.04761,27.033,62622.24144,-84.25755435,33.89029184
0,28243815,753620.919,3753377.983,294.1,0.106,0.03732,26.972,62622.24147,-84.25755454,33.8902923
0,28243816,753620.92,3753377.995,293.823,0.086,0.02703,26.957,62622.2415,-84.25755454,33.89029241
0,28243817,753620.913,3753378.021,293.545,0.114,0.01674,26.929,62622.24154,-84.2575546,33.89029264
0,28243818,753620.968,3753377.924,293.267,0.063,0.00645,27.041,62622.24157,-84.25755404,33.89029176
0,28243886,753620.982,3753378.113,294.649,0.039,0.058,26.597,62622.25471,-84.25755383,33.89029345
0,28243887,753621.036,3753378.017,294.378,0.055,0.04771,26.696,62622.25474,-84.25755327,33.89029258
0,28243888,753621.005,3753378.092,294.102,0.09,0.03742,26.608,62622.25478,-84.25755359,33.89029326
0,28243889,753621.039,3753378.037,293.829,0.071,0.02713,26.668,62622.25481,-84.25755324,33.89029275
0,28243890,753621.015,3753378.096,293.555,0.063,0.01684,26.602,62622.25484,-84.25755348,33.8902933
0,28243960,753621.16,3753378.05,294.374,0.082,0.04761,26.417,62622.26805,-84.25755192,33.89029285
0,28243961,753621.117,3753378.147,294.1,0.039,0.03732,26.304,62622.26808,-84.25755236,33.89029373
0,28243962,753621.067,3753378.258,293.828,0.059,0.02703,26.178,62622.26812,-84.25755286,33.89029474
0,28243963,753621.111,3753378.183,293.559,0.067,0.01674,26.263,62622.26815,-84.25755241,33.89029405
0,28244035,753621.209,3753378.256,293.833,0.043,0.02703,25.938,62622.28143,-84.25755134,33.89029469
1,28334852,753928.521,3753117.034,297.716,0.855,0.08882,14.993,62638.59204,-84.25430712,33.88786743
1,28334853,753928.534,3753117.014,297.563,0.78,0.07854,15.006,62638.59208,-84.25430698,33.88786724
1,28334854,753928.543,3753117.002,297.409,0.871,0.06825,15.011,62638.59211,-84.25430689,33.88786714
1,28334855,753928.549,3753116.996,297.255,0.855,0.05797,15.012,62638.59214,-84.25430682,33.88786708
1,28334856,753928.556,3753116.989,297.101,0.863,0.04769,15.014,62638.59218,-84.25430676,33.88786702
1,28334857,753928.563,3753116.981,296.947,0.867,0.0374,15.02,62638.59221,-84.25430668,33.88786695
1,28334858,753928.577,3753116.959,296.793,0.867,0.02712,15.043,62638.59224,-84.25430653,33.88786674
1,28334859,753928.584,3753116.951,296.638,0.867,0.01683,15.052,62638.59227,-84.25430646,33.88786667
1,28334860,753928.593,3753116.94,296.483,0.863,0.00655,15.066,62638.59231,-84.25430637,33.88786657
1,28334946,753928.623,3753117.11,297.695,0.824,0.08872,14.654,62638.60536,-84.25430599,33.88786809
1,28334947,753928.632,3753117.099,297.545,0.773,0.07843,14.657,62638.60539,-84.2543059,33.88786799
1,28334948,753928.636,3753117.097,297.394,0.831,0.06815,14.651,62638.60542,-84.25430586,33.88786797
1,28334949,753928.638,3753117.099,297.243,0.835,0.05787,14.642,62638.60546,-84.25430584,33.88786799
1,28334950,753928.654,3753117.074,297.094,0.859,0.04758,14.666,62638.60549,-84.25430567,33.88786776
1,28334951,753928.679,3753117.028,296.944,0.318,0.0373,14.714,62638.60552,-84.25430541,33.88786734
1,28334952,753928.682,3753117.03,296.792,0.275,0.02702,14.71,62638.60556,-84.25430538,33.88786736
1,28334953,753928.687,3753117.026,296.641,0.275,0.01673,14.715,62638.60559,-84.25430533,33.88786732
1,28334954,753928.69,3753117.026,296.49,0.369,0.00645,14.716,62638.60562,-84.2543053,33.88786732
1,28335045,753928.714,3753117.208,297.669,0.8,0.08871,14.29,62638.61867,-84.25430498,33.88786895
1,28335046,753928.727,3753117.188,297.523,0.851,0.07843,14.303,62638.61871,-84.25430484,33.88786876
1,28335047,753928.732,3753117.185,297.376,0.831,0.06815,14.299,62638.61874,-84.25430479,33.88786874
1,28335048,753928.736,3753117.182,297.229,0.839,0.05786,14.296,62638.61877,-84.25430475,33.88786871
1,28335049,753928.746,3753117.169,297.083,0.863,0.04758,14.306,62638.6188,-84.25430465,33.88786859
1,28335050,753928.774,3753117.118,296.937,0.263,0.0373,14.36,62638.61884,-84.25430436,33.88786812
1,28335051,753928.777,3753117.118,296.789,0.239,0.02702,14.358,62638.61887,-84.25430432,33.88786813
1,28335052,753928.785,3753117.108,296.641,0.22,0.01673,14.369,62638.6189,-84.25430424,33.88786804
1,28335053,753928.799,3753117.087,296.493,0.329,0.00645,14.394,62638.61894,-84.2543041,33.88786784
1,28335150,753928.819,3753117.278,297.647,0.824,0.08881,13.957,62638.63198,-84.25430383,33.88786956
1,28335151,753928.824,3753117.274,297.504,0.827,0.07853,13.953,62638.63202,-84.25430377,33.88786951
1,28335152,753928.835,3753117.258,297.361,0.827,0.06825,13.963,62638.63205,-84.25430366,33.88786937
1,28335153,753928.84,3753117.255,297.217,0.843,0.05796,13.961,62638.63208,-84.25430361,33.88786934
1,28335154,753928.838,3753117.265,297.073,0.859,0.04768,13.945,62638.63211,-84.25430363,33.88786943
1,28335155,753928.858,3753117.231,296.931,0.267,0.0374,13.98,62638.63215,-84.25430342,33.88786912
1,28335156,753928.865,3753117.222,296.787,0.235,0.02712,13.988,62638.63218,-84.25430335,33.88786904
1,28335157,753928.88,3753117.198,296.643,0.216,0.01683,14.015,62638.63221,-84.25430319,33.88786882
1,28335158,753928.887,3753117.19,296.499,0.294,0.00655,14.025,62638.63225,-84.25430312,33.88786875
1,28335257,753928.92,3753117.355,297.621,0.812,0.08871,13.616,62638.64529,-84.25430271,33.88787023
1,28335258,753928.921,3753117.359,297.481,0.82,0.07843,13.603,62638.64533,-84.2543027,33.88787026
1,28335259,753928.933,3753117.341,297.342,0.769,0.06814,13.616,62638.64536,-84.25430257,33.8878701
1,28335260,753928.934,3753117.346,297.202,0.761,0.05786,13.605,62638.64539,-84.25430257,33.88787014
1,28335261,753928.939,3753117.341,297.062,0.847,0.04758,13.606,62638.64542,-84.25430251,33.88787009
1,28335262,753928.953,3753117.319,296.922,0.263,0.0373,13.628,62638.64546,-84.25430236,33.88786989
1,28335263,753928.972,3753117.287,296.783,0.247,0.02701,13.662,62638.64549,-84.25430217,33.8878696
1,28335264,753928.985,3753117.267,296.642,0.231,0.01673,13.684,62638.64552,-84.25430204,33.88786942
1,28335265,753928.998,3753117.246,296.501,0.275,0.00645,13.709,62638.64555,-84.2543019,33.88786923
1,28335366,753928.992,3753117.486,297.729,0.847,0.09899,13.224,62638.65857,-84.2543019,33.88787139
1,28335367,753929.013,3753117.45,297.596,0.835,0.0887,13.256,62638.6586,-84.25430168,33.88787106
1,28335368,753929.026,3753117.43,297.461,0.859,0.07842,13.27,62638.65864,-84.25430155,33.88787087
1,28335369,753929.028,3753117.431,297.324,0.859,0.06814,13.261,62638.65867,-84.25430153,33.88787089
1,28335370,753929.041,3753117.411,297.189,0.847,0.05786,13.278,62638.6587,-84.25430139,33.8878707
1,28335371,753929.04,3753117.418,297.052,0.859,0.04758,13.266,62638.65873,-84.2543014,33.88787077
1,28335372,753929.07,3753117.364,296.917,0.259,0.03729,13.323,62638.65877,-84.25430109,33.88787027
1,28335373,753929.063,3753117.385,296.779,0.235,0.02701,13.299,62638.6588,-84.25430116,33.88787046
1,28335374,753929.071,3753117.374,296.643,0.212,0.01673,13.311,62638.65883,-84.25430108,33.88787036
1,28335375,753929.091,3753117.34,296.505,0.255,0.00645,13.35,62638.65887,-84.25430087,33.88787005
1,28335474,753929.101,3753117.547,297.704,0.843,0.09908,12.901,62638.67188,-84.2543007,33.88787192
1,28335475,753929.108,3753117.54,297.572,0.82,0.0888,12.901,62638.67191,-84.25430063,33.88787184
1,28335476,753929.12,3753117.521,297.44,0.855,0.07852,12.914,62638.67195,-84.2543005,33.88787167
1,28335477,753929.133,3753117.501,297.309,0.757,0.06824,12.929,62638.67198,-84.25430037,33.88787149
1,28335478,753929.135,3753117.503,297.176,0.776,0.05796,12.922,62638.67201,-84.25430035,33.8878715
1,28335479,753929.144,3753117.491,297.043,0.843,0.04768,12.931,62638.67204,-84.25430026,33.88787139
1,28335480,753929.14,3753117.503,296.91,0.302,0.03739,12.914,62638.67208,-84.25430029,33.88787151
1,28335481,753929.156,3753117.478,296.777,0.255,0.02711,12.941,62638.67211,-84.25430013,33.88787128
1,28335482,753929.169,3753117.456,296.644,0.255,0.01683,12.965,62638.67214,-84.25429999,33.88787108
1,28335483,753929.185,3753117.432,296.511,0.282,0.00655,12.994,62638.67218,-84.25429983,33.88787085
1,28335574,753929.213,3753117.603,297.677,0.851,0.09898,12.584,62638.68519,-84.25429947,33.88787239
1,28335575,753929.21,3753117.615,297.547,0.855,0.0887,12.562,62638.68523,-84.2542995,33.8878725
1,28335576,753929.224,3753117.593,297.419,0.863,0.07842,12.579,62638.68526,-84.25429936,33.8878723
1,28335577,753929.227,3753117.593,297.289,0.855,0.06813,12.572,62638.68529,-84.25429933,33.8878723
1,28335578,753929.222,3753117.609,297.159,0.859,0.05785,12.549,62638.68532,-84.25429938,33.88787244
1,28335579,753929.241,3753117.576,297.031,0.855,0.04757,12.582,62638.68536,-84.25429918,33.88787214
1,28335580,753929.252,3753117.56,296.902,0.859,0.03729,12.597,62638.68539,-84.25429907,33.88787199
1,28335581,753929.25,3753117.568,296.773,0.859,0.02701,12.587,62638.68542,-84.25429908,33.88787206
1,28335582,753929.26,3753117.554,296.643,0.859,0.01673,12.602,62638.68545,-84.25429898,33.88787194
1,28335583,753929.264,3753117.552,296.514,0.855,0.00645,12.606,62638.68549,-84.25429894,33.88787191
2,28356475,754011.695,3753041.196,297.855,0.043,0.05788,17.789,62642.9596,-84.25343058,33.88716419
2,28356476,754011.669,3753041.267,297.67,0.059,0.04759,17.707,62642.95964,-84.25343084,33.88716484
2,28356477,754011.626,3753041.377,297.487,0.078,0.03731,17.585,62642.95967,-84.25343128,33.88716584
2,28356478,754011.651,3753041.337,297.306,0.043,0.02702,17.63,62642.9597,-84.25343102,33.88716547
2,28356543,754011.747,3753041.355,298.02,0.063,0.06816,17.365,62642.97289,-84.25342998,33.88716561
2,28356544,754011.757,3753041.348,297.842,0.071,0.05788,17.368,62642.97292,-84.25342987,33.88716554
2,28356545,754011.769,3753041.337,297.664,0.094,0.04759,17.377,62642.97295,-84.25342975,33.88716544
2,28356546,754011.781,3753041.326,297.485,0.106,0.03731,17.388,62642.97299,-84.25342962,33.88716534
2,28356547,754011.788,3753041.324,297.306,0.075,0.02702,17.391,62642.97302,-84.25342954,33.88716532
2,28356612,754011.849,3753041.404,298.185,0.078,0.07855,17.064,62642.98617,-84.25342886,33.88716603
2,28356613,754011.837,3753041.446,298.007,0.086,0.06826,17.012,62642.9862,-84.25342898,33.8871664
2,28356614,754011.858,3753041.414,297.834,0.114,0.05798,17.042,62642.98624,-84.25342876,33.88716611
2,28356615,754011.915,3753041.305,297.661,0.196,0.04769,17.159,62642.98627,-84.25342818,33.88716512
2,28356616,754011.911,3753041.328,297.484,0.216,0.03741,17.133,62642.9863,-84.25342821,33.88716532
2,28356617,754011.87,3753041.432,297.308,0.102,0.02712,17.019,62642.98634,-84.25342863,33.88716627
2,28356618,754011.886,3753041.41,297.133,0.078,0.01684,17.045,62642.98637,-84.25342846,33.88716607
2,28356683,754011.922,3753041.432,299.383,0.067,0.15044,16.875,62642.99926,-84.25342807,33.88716626
2,28356685,754011.928,3753041.506,298.336,0.055,0.08873,16.707,62642.99945,-84.25342798,33.88716693
2,28356686,754011.972,3753041.423,298.169,0.071,0.07845,16.79,62642.99949,-84.25342752,33.88716617
2,28356687,754011.973,3753041.436,297.996,0.118,0.06816,16.769,62642.99952,-84.25342752,33.88716629
2,28356688,754011.994,3753041.404,297.825,0.212,0.05788,16.8,62642.99955,-84.25342729,33.88716599
2,28356689,754012.013,3753041.377,297.653,0.753,0.04759,16.826,62642.99959,-84.2534271,33.88716575
2,28356690,754012.022,3753041.372,297.48,0.741,0.03731,16.831,62642.99962,-84.253427,33.8871657
2,28356691,754011.999,3753041.436,297.307,0.153,0.02702,16.761,62642.99965,-84.25342723,33.88716628
2,28356692,754011.987,3753041.477,297.135,0.09,0.01674,16.719,62642.99968,-84.25342735,33.88716665
2,28356693,754011.989,3753041.486,296.963,0.071,0.00645,16.713,62642.99972,-84.25342732,33.88716673
2,28356694,754011.939,3753041.608,296.795,0.098,-0.00384,16.584,62642.99975,-84.25342783,33.88716784
2,28356759,754011.926,3753041.699,299.489,0.055,0.16072,16.345,62643.01254,-84.25342794,33.88716866
2,28356760,754011.957,3753041.645,299.328,0.078,0.15044,16.384,62643.01258,-84.25342762,33.88716817
2,28356761,754012.001,3753041.562,299.169,0.086,0.14015,16.457,62643.01261,-84.25342717,33.88716742
2,28356762,754011.962,3753041.704,298.48,0.055,0.09901,16.244,62643.01274,-84.25342755,33.8871687
2,28356763,754012.011,3753041.611,298.319,0.086,0.08873,16.338,62643.01277,-84.25342705,33.88716785
2,28356764,754012.049,3753041.543,298.155,0.106,0.07844,16.405,62643.01281,-84.25342666,33.88716723
2,28356765,754012.08,3753041.489,297.989,0.208,0.06816,16.458,62643.01284,-84.25342634,33.88716673
2,28356766,754012.098,3753041.464,297.821,0.757,0.05788,16.48,62643.01287,-84.25342616,33.88716651
2,28356767,754012.096,3753041.482,297.651,0.792,0.04759,16.458,62643.01291,-84.25342617,33.88716667
2,28356768,754012.1,3753041.488,297.482,0.796,0.03731,16.45,62643.01294,-84.25342613,33.88716672
2,28356769,754012.104,3753041.493,297.312,0.612,0.02702,16.445,62643.01297,-84.25342608,33.88716677
2,28356770,754012.085,3753041.548,297.144,0.114,0.01674,16.387,62643.013,-84.25342627,33.88716727
2,28356771,754012.072,3753041.591,296.976,0.106,0.00645,16.343,62643.01304,-84.2534264,33.88716766
2,28356772,754012.035,3753041.685,296.811,0.078,-0.00383,16.246,62643.01307,-84.25342677,33.88716851
2,28356837,754012.04,3753041.727,299.626,0.067,0.1711,16.081,62643.02583,-84.2534267,33.88716889
2,28356838,754012.043,3753041.733,299.458,0.071,0.16082,16.052,62643.02586,-84.25342667,33.88716894
2,28356839,754012.059,3753041.713,299.295,0.09,0.15054,16.054,62643.02589,-84.25342651,33.88716876
2,28356840,754012.082,3753041.676,299.134,0.071,0.14025,16.077,62643.02592,-84.25342627,33.88716842
2,28356841,754012.106,3753041.637,298.972,0.055,0.12997,16.104,62643.02596,-84.25342602,33.88716806
2,28356842,754012.076,3753041.718,298.798,0.067,0.11968,16,62643.02599,-84.25342632,33.8871688
2,28356843,754012.054,3753041.778,298.627,0.043,0.1094,15.92,62643.02602,-84.25342654,33.88716935
2,28356844,754012.136,3753041.614,298.477,0.082,0.09911,16.09,62643.02606,-84.2534257,33.88716785
2,28356845,754012.141,3753041.615,298.311,0.102,0.08883,16.08,62643.02609,-84.25342564,33.88716786
2,28356846,754012.166,3753041.574,298.148,0.216,0.07854,16.117,62643.02612,-84.25342538,33.88716748
2,28356847,754012.18,3753041.558,297.983,0.745,0.06826,16.129,62643.02615,-84.25342524,33.88716733
2,28356848,754012.182,3753041.569,297.817,0.796,0.05797,16.112,62643.02619,-84.25342522,33.88716743
2,28356849,754012.185,3753041.575,297.651,0.792,0.04769,16.102,62643.02622,-84.25342518,33.88716749
2,28356850,754012.187,3753041.585,297.485,0.616,0.03741,16.09,62643.02625,-84.25342516,33.88716758
2,28356851,754012.19,3753041.592,297.32,0.792,0.02712,16.083,62643.02628,-84.25342513,33.88716764
2,28356852,754012.184,3753041.618,297.155,0.239,0.01684,16.056,62643.02632,-84.25342518,33.88716788
2,28356853,754012.173,3753041.657,296.991,0.11,0.00655,16.018,62643.02635,-84.25342529,33.88716822
2,28356854,754012.211,3753041.586,296.824,0.082,-0.00373,16.101,62643.02638,-84.2534249,33.88716758
2,28356855,754012.166,3753041.699,296.663,0.043,-0.01402,15.984,62643.02642,-84.25342536,33.88716861
2,28356919,754012.158,3753041.746,299.755,0.078,0.18128,15.827,62643.03911,-84.25342543,33.88716903
2,28356920,754012.109,3753041.868,299.571,0.09,0.171,15.669,62643.03914,-84.25342592,33.88717014
2,28356921,754012.184,3753041.744,299.101,0.102,0.14015,15.747,62643.03924,-84.25342515,33.88716901
2,28356922,754012.196,3753041.73,298.94,0.102,0.12986,15.747,62643.03927,-84.25342501,33.88716888
2,28356923,754012.164,3753041.814,298.769,0.098,0.11958,15.64,62643.0393,-84.25342534,33.88716964
2,28356924,754012.152,3753041.854,298.604,0.098,0.10929,15.583,62643.03934,-84.25342546,33.88717
2,28356925,754012.247,3753041.66,298.459,0.122,0.09901,15.785,62643.03937,-84.25342449,33.88716824
2,28356926,754012.252,3753041.662,298.297,0.224,0.08873,15.775,62643.0394,-84.25342443,33.88716825
2,28356927,754012.269,3753041.639,298.136,0.757,0.07844,15.792,62643.03943,-84.25342426,33.88716805
2,28356928,754012.27,3753041.649,297.973,0.761,0.06816,15.775,62643.03947,-84.25342424,33.88716813
2,28356929,754012.261,3753041.683,297.809,0.435,0.05787,15.733,62643.0395,-84.25342433,33.88716844
2,28356930,754012.275,3753041.665,297.648,0.573,0.04759,15.75,62643.03953,-84.25342418,33.88716828
2,28356931,754012.274,3753041.682,297.486,0.745,0.0373,15.73,62643.03957,-84.25342419,33.88716843
2,28356932,754012.282,3753041.676,297.324,0.792,0.02702,15.737,62643.0396,-84.2534241,33.88716838
2,28356933,754012.279,3753041.698,297.163,0.745,0.01673,15.716,62643.03963,-84.25342413,33.88716857
2,28356934,754012.273,3753041.724,297.002,0.192,0.00645,15.691,62643.03966,-84.25342419,33.8871688
2,28356935,754012.297,3753041.686,296.839,0.114,-0.00383,15.738,62643.0397,-84.25342395,33.88716846
2,28356936,754012.256,3753041.787,296.682,0.075,-0.01412,15.634,62643.03973,-84.25342435,33.88716938
2,28356937,754012.295,3753041.716,296.517,0.051,-0.0244,15.721,62643.03976,-84.25342395,33.88716873
2,28356938,754012.162,3753042.017,296.374,0.035,-0.03469,15.4,62643.03979,-84.2534253,33.88717147
2,28357000,754012.222,3753041.885,299.858,0.078,0.19156,15.441,62643.05239,-84.25342469,33.88717027
2,28357001,754012.26,3753041.814,299.71,0.098,0.18128,15.496,62643.05242,-84.2534243,33.88716962
2,28357002,754012.228,3753041.9,299.535,0.075,0.17099,15.378,62643.05245,-84.25342463,33.88717041
2,28357003,754012.248,3753041.868,299.381,0.078,0.16071,15.393,62643.05249,-84.25342441,33.88717011
2,28357004,754012.217,3753041.95,299.21,0.106,0.15042,15.283,62643.05252,-84.25342473,33.88717086
2,28357005,754012.251,3753041.889,299.06,0.102,0.14014,15.333,62643.05255,-84.25342438,33.8871703
2,28357006,754012.298,3753041.8,298.912,0.118,0.12986,15.416,62643.05259,-84.2534239,33.88716948
2,28357007,754012.303,3753041.8,298.753,0.11,0.11957,15.401,62643.05262,-84.25342384,33.88716949
2,28357008,754012.295,3753041.833,298.591,0.118,0.10929,15.353,62643.05265,-84.25342392,33.88716978
2,28357009,754012.338,3753041.751,298.44,0.224,0.09901,15.432,62643.05268,-84.25342348,33.88716903
2,28357010,754012.346,3753041.747,298.281,0.761,0.08872,15.428,62643.05272,-84.2534234,33.887169
2,28357011,754012.342,3753041.769,298.121,0.796,0.07844,15.396,62643.05275,-84.25342344,33.8871692
2,28357012,754012.353,3753041.758,297.963,0.788,0.06815,15.402,62643.05278,-84.25342332,33.8871691
2,28357013,754012.358,3753041.76,297.805,0.608,0.05787,15.395,62643.05282,-84.25342326,33.88716911
2,28357014,754012.359,3753041.772,297.647,0.792,0.04759,15.38,62643.05285,-84.25342325,33.88716921
2,28357015,754012.365,3753041.771,297.489,0.792,0.0373,15.38,62643.05288,-84.25342318,33.8871692
